Symbol,Name,MarketCap,Sector,Industry,Year,Date,Median_Quote,Median_Q_Growth,ROE,ROE_5Y,DEratio,DEratio_5Y,Profit_Margin,Profit_Margin_5Y,PEratio,Revenue_Growth
ETN,"Eaton Corporation, PLC",34053974e3,Technology,Industrial Machinery/Components,2014,2014-12-31,58.878068999999996,-0.08179081076860728,0.11358165463068541,0.12237543232616549,0.5723,0.56658,0.08,0.0782,15.57620873015873,0.023
ETN,"Eaton Corporation, PLC",34053974e3,Technology,Industrial Machinery/Components,2013,2013-12-31,63.7532195,0.10464244868449359,0.11083318444404741,0.1109620378025664,0.5687,0.55444,0.084,0.06860000000000001,16.222193256997453,0.3516
ETN,"Eaton Corporation, PLC",34053974e3,Technology,Industrial Machinery/Components,2012,2012-12-31,57.068844,0.3006438153890062,0.08052669886852379,0.12229231400541435,0.717,0.57592,0.075,0.0656,16.121142372881355,0.0163
ETN,"Eaton Corporation, PLC",34053974e3,Technology,Industrial Machinery/Components,2011,2011-12-31,39.887405,-0.0019833704398668256,0.1807470879635828,0.14462471591771114,0.5052,0.56466,0.084,0.0658,10.021961055276382,0.1702
ECL,Ecolab Inc.,39058324892.95,Basic Industries,Package Goods/Cosmetics,2016,2016-12-31,130.03183,0.11483153778578682,0.17817449392125892,0.14703276058357728,0.969,0.96328,0.093,0.0766,30.959959523809527,-0.029
ECL,Ecolab Inc.,39058324892.95,Basic Industries,Package Goods/Cosmetics,2015,2015-12-31,115.09832,0.03182130286523726,0.14502380642266893,0.12772129519089379,0.9357,1.039,0.074,0.0716,34.05275739644971,-0.0515
ECL,Ecolab Inc.,39058324892.95,Basic Industries,Package Goods/Cosmetics,2014,2014-12-31,111.430893,0.06208557441965396,0.16440902691398188,0.14852866991988622,0.8951,0.93128,0.084,0.0742,27.788252618453868,0.0775
ECL,Ecolab Inc.,39058324892.95,Basic Industries,Package Goods/Cosmetics,2013,2013-12-31,104.512642,0.19589327767639814,0.13177566275887423,0.1573580944836139,0.9401,0.84894,0.073,0.0716,32.356855108359134,0.1195
ECL,Ecolab Inc.,39058324892.95,Basic Industries,Package Goods/Cosmetics,2012,2012-12-31,83.7443845,0.27366553156767187,0.11578081290110252,0.18802765014767006,1.0765,0.80576,0.059,0.0716,34.748707261410786,0.7414
ECL,Ecolab Inc.,39058324892.95,Basic Industries,Package Goods/Cosmetics,2011,2011-12-31,60.817043,0.2092128188475062,0.08161716695784142,0.2090105587045059,1.3476,0.69414,0.068,0.0754,31.18822717948718,0.1164
EC,Ecopetrol S.A.,26540826415.94,Energy,Oil & Gas Production,2016,2016-12-31,9.29,0.07294736275565122,0.05824563425607375,0.13367709317098037,1.2426,0.82706,0.05,0.08259999999999999,23.51303467476588,-0.0233
EC,Ecopetrol S.A.,26540826415.94,Energy,Oil & Gas Production,2015,2015-12-31,8.612319,-0.4206620771943076,-0.17449849740119655,0.20421981712575057,1.2935,0.63232,-0.137,0.11979999999999999,-7.815171506352086,-0.4054
EC,Ecopetrol S.A.,26540826415.94,Energy,Oil & Gas Production,2014,2014-12-31,12.4219915,-1.4756646307478152,0.10732030698374309,0.2995496832077386,0.7482,0.44162,0.076,0.1874,12.048488360814744,-0.2188
EC,Ecopetrol S.A.,26540826415.94,Energy,Oil & Gas Production,2013,2013-12-31,30.7663375,-0.27324081067497874,0.2869782536248268,0.3142446404423919,0.467,0.33088,0.204,0.211,8.746897566384261,-0.0625
EC,Ecopetrol S.A.,26540826415.94,Energy,Oil & Gas Production,2012,2012-12-31,39.2069515,-0.18712815506709318,0.3903397683914547,0.3416574880129136,0.384,0.24316000000000002,0.22,0.2388,9.690538940655975,0.1696
EC,Ecopetrol S.A.,26540826415.94,Energy,Oil & Gas Production,2011,2011-12-31,46.541801,0.3260216337567169,0.41095925402992484,0.32213534849687175,0.2689,0.17204,0.236,0.24880000000000002,12.369256385042656,0.5464
EIX,Edison International,22712299170.26,Public Utilities,Electric Utilities: Central,2016,2016-12-31,78.43074,0.12232824782731876,0.11953984661553851,0.09297696397696499,1.0389,1.03278,0.11,0.0754,19.510134328358212,0.0299
EIX,Edison International,22712299170.26,Public Utilities,Electric Utilities: Central,2015,2015-12-31,68.793251,0.16963823965813163,0.09966572836030964,0.06950658789105271,1.0444,1.00924,0.089,0.0528,21.97867444089457,-0.1408
EIX,Edison International,22712299170.26,Public Utilities,Electric Utilities: Central,2014,2014-12-31,57.162031,0.0970415221950388,0.15729927007299271,0.0742923310028895,1.0975,1.03724,0.12,0.0602,11.54788505050505,0.0661
EIX,Edison International,22712299170.26,Public Utilities,Electric Utilities: Central,2013,2013-12-31,51.593069,0.1840656057890257,0.09813400367398241,0.06112330109153249,0.9859,1.03924,0.073,0.05,18.36052277580071,0.0606
EIX,Edison International,22712299170.26,Public Utilities,Electric Utilities: Central,2012,2012-12-31,42.0965595,0.08690545126377842,-0.009754028837998304,0.06810152294788868,0.9972,1.12558,-0.015,0.0526,-75.17242767857142,0.1203
EIX,Edison International,22712299170.26,Public Utilities,Electric Utilities: Central,2011,2011-12-31,38.431824,0.16870774855754958,0.002187966185977126,0.09605896064348456,0.9212,1.15698,-0.003,0.0726,-349.3802181818182,0.0592
EW,Edwards Lifesciences Corporation,24171223950.02,Health Care,Industrial Specialties,2016,2016-12-31,110.050003,0.09350295974094615,0.21744940817105765,0.24685761772415873,0.314,0.26748,0.192,0.2164,41.21722958801498,0.1885
EW,Edwards Lifesciences Corporation,24171223950.02,Health Care,Industrial Specialties,2015,2015-12-31,99.730003,0.28732579602950575,0.19771483360632816,0.23875154653915867,0.2385,0.22716,0.198,0.2062,43.36087086956522,0.0735
EW,Edwards Lifesciences Corporation,24171223950.02,Health Care,Industrial Specialties,2014,2014-12-31,71.0125005,0.39524729874847875,0.37012868485899425,0.23253681709048132,0.2729,0.18586,0.349,0.1968,18.63845157480315,0.1356
EW,Edwards Lifesciences Corporation,24171223950.02,Health Care,Industrial Specialties,2013,2013-12-31,42.927499499999996,0.1702288878950426,0.25194250194250195,0.19808271842941744,0.384,0.14688,0.19,0.1616,24.67097672413793,0.0768
EW,Edwards Lifesciences Corporation,24171223950.02,Health Care,Industrial Specialties,2012,2012-12-31,35.654999,-0.21658953068544487,0.19705266004191171,0.17702967548288334,0.128,0.11001999999999999,0.153,0.1444,28.07480236220472,0.1317
EW,Edwards Lifesciences Corporation,24171223950.02,Health Care,Industrial Specialties,2011,2011-12-31,43.369999,0.05164856010257229,0.17691905224605725,0.16468501173797406,0.1124,0.13512,0.141,0.1346,42.10679514563107,0.1601
LLY,Eli Lilly and Company,95288736289.94,Health Care,Major Pharmaceuticals,2016,2016-12-31,81.275078,0.09711860258073204,0.1954353676906273,0.21176653884907345,0.7357,0.49506,0.129,0.1512,31.380338996138995,0.0633
LLY,Eli Lilly and Company,95288736289.94,Health Care,Major Pharmaceuticals,2015,2015-12-31,73.415009,-0.03299027042276876,0.165283811327747,0.23692042987845885,0.5475,0.45116,0.121,0.1612,32.341413656387665,0.0175
LLY,Eli Lilly and Company,95288736289.94,Health Care,Major Pharmaceuticals,2014,2014-12-31,75.770973,0.26287016929292967,0.15549787942653448,0.28554547993567303,0.5218,0.45326,0.122,0.181,33.978014798206274,-0.1513
LLY,Eli Lilly and Company,95288736289.94,Health Care,Major Pharmaceuticals,2013,2013-12-31,55.7346895,0.17146921577449536,0.2657077713624556,0.34535174946758845,0.2957,0.4888,0.203,0.1962,12.871752771362587,0.0225
LLY,Eli Lilly and Company,95288736289.94,Health Care,Major Pharmaceuticals,2012,2012-12-31,46.177906,0.22370840072306436,0.27690786443800286,0.2306865808052409,0.3746,0.74032,0.181,0.1352,12.582535694822889,-0.0693
LLY,Eli Lilly and Company,95288736289.94,Health Care,Major Pharmaceuticals,2011,2011-12-31,35.695873,0.1630998911274701,0.3212048228375543,0.21904052136190458,0.5162,0.73956,0.179,0.1306,9.152787948717949,0.0525
EMR,Emerson Electric Company,43168802303.88,Energy,Consumer Electronics/Appliances,2017,2017-09-30,63.399757,0.08538931781710145,0.17412250516173433,0.22540357972992764,0.5341,0.6771400000000001,0.099,0.1162,26.97862,0.0511
EMR,Emerson Electric Company,43168802303.88,Energy,Consumer Electronics/Appliances,2016,2016-09-30,57.98484,0.15465694136605354,0.2160412262156448,0.22881123022744965,0.8767,0.6731400000000001,0.113,0.1126,22.918909090909093,-0.1063
EMR,Emerson Electric Company,43168802303.88,Energy,Consumer Electronics/Appliances,2015,2015-09-30,48.930065,-0.08356406229993762,0.33535453532978593,0.23329987891642953,0.8466,0.59782,0.167,0.1104,12.202011221945138,-0.0837
EMR,Emerson Electric Company,43168802303.88,Energy,Consumer Electronics/Appliances,2014,2014-09-30,53.0324805,-0.10274157362863695,0.2121751161181935,0.2104283182557011,0.5953,0.53198,0.121,0.09759999999999999,17.387698524590164,-0.2812
EMR,Emerson Electric Company,43168802303.88,Energy,Consumer Electronics/Appliances,2013,2013-09-30,58.481121,0.1696677377302668,0.18932451582427964,0.20829721087075323,0.533,0.51988,0.081,0.0906,21.036374460431656,0.0105
EMR,Emerson Electric Company,43168802303.88,Energy,Consumer Electronics/Appliances,2012,2012-09-30,48.557537,0.15379563012020164,0.19116075764934434,0.22336767476394626,0.5141,0.51244,0.081,0.0948,18.11848395522388,0.0078
ENB,Enbridge Inc,65324773631.04,Energy,Natural Gas Distribution,2016,2016-12-31,39.964211,0.030569401207495232,0.09674553446179582,0.061867401133199086,1.9437,2.07682,0.051,0.023799999999999998,27.544428285891513,0.0523
ENB,Enbridge Inc,65324773631.04,Energy,Natural Gas Distribution,2015,2015-12-31,38.739578,-0.051509724757455945,0.0132818287649476,0.0643004724586607,2.2405,2.2301,-0.001,0.0196,-1340.4698269896196,-0.2457
ENB,Enbridge Inc,65324773631.04,Energy,Natural Gas Distribution,2014,2014-12-31,40.7800125,-0.011414280463989538,0.08370070296675766,0.08719059077203908,2.1432,2.18422,0.031,0.0286,34.091299531850865,0.047
ENB,Enbridge Inc,65324773631.04,Energy,Natural Gas Distribution,2013,2013-12-31,41.241121,0.10036593088728119,0.04660640189685557,0.11330367377265263,1.9176,2.14504,0.014,0.0474,79.7854923582898,0.2471
ENB,Enbridge Inc,65324773631.04,Energy,Natural Gas Distribution,2012,2012-12-31,37.0977005,0.12020440458297414,0.06900253757563879,0.14393425861590325,2.1391,2.1593,0.024,0.061,47.27628456735059,-0.0535
ENB,Enbridge Inc,65324773631.04,Energy,Natural Gas Distribution,2011,2011-12-31,32.626827,0.21175879284859658,0.10891089108910389,0.15679036341107844,2.7101,2.12546,0.03,0.068,31.162203438395416,0.2144
ECA,Encana Corporation,10810274831.07,Energy,Oil & Gas Production,2016,2016-12-31,10.926495,0.2730439175600226,-0.15409729023832844,-0.22464058533457293,0.6853,1.0283200000000001,-0.324,-0.314,-10.211677570093457,-0.3401
ECA,Encana Corporation,10810274831.07,Energy,Oil & Gas Production,2015,2015-12-31,7.943082,-0.29557431233871156,-0.8375222960921032,-0.1937045499961635,0.8648,1.08128,-1.168,-0.249,-1.264821974522293,-0.4486
ECA,Encana Corporation,10810274831.07,Energy,Oil & Gas Production,2014,2014-12-31,10.4065055,-0.9389526099803627,0.3502323180175529,0.0016380842356237403,0.7579,0.9989600000000001,0.423,0.037399999999999996,2.272162772925764,0.3689
ECA,Encana Corporation,10810274831.07,Energy,Oil & Gas Production,2013,2013-12-31,20.177721,0.161339281081347,0.04585195259374393,-0.04583184102293382,1.3841,0.94156,0.04,-0.013600000000000003,63.05537812499999,0.1353
ECA,Encana Corporation,10810274831.07,Energy,Oil & Gas Production,2012,2012-12-31,16.922262,-0.08140959524205447,-0.5276676109537299,-0.0032567801618619474,1.4495,0.74314,-0.541,0.03479999999999999,-4.464976781002639,-0.3906
ECA,Encana Corporation,10810274831.07,Energy,Oil & Gas Production,2011,2011-12-31,18.305235,-0.4058710800489586,5.828864537188156e-4,0.14052055964866766,0.9501,0.5482,0.001,0.198,1830.5235,-0.0454
ETE,"Energy Transfer Equity, L.P.",18097932953.1,Public Utilities,Natural Gas Distribution,2016,2016-12-31,17.418095,0.25349210117409515,-0.5873671782762692,-0.11682310866719005,-26.0047,2.4396799999999996,0.026,0.0174,18.529888297872343,-0.1097
ETE,"Energy Transfer Equity, L.P.",18097932953.1,Public Utilities,Natural Gas Distribution,2015,2015-12-31,12.984674,-0.8605291900281824,-1.2757510729613735,1.1704616477427807,-39.6652,50.55006,0.028,0.019799999999999998,11.697904504504503,-0.2436
ETE,"Energy Transfer Equity, L.P.",18097932953.1,Public Utilities,Natural Gas Distribution,2014,2014-12-31,24.158365,0.10639991572277341,0.9533132530120482,1.745497830445905,45.9111,74.03216,0.011,0.02,41.65235344827587,0.1522
ETE,"Energy Transfer Equity, L.P.",18097932953.1,Public Utilities,Natural Gas Distribution,2013,2013-12-31,21.520275,0.4622618902407149,0.18181818181818182,583.7561509693171,21.5204,10317.37888,0.004,0.034,119.55708333333335,1.8493
ETE,"Energy Transfer Equity, L.P.",18097932953.1,Public Utilities,Natural Gas Distribution,2012,2012-12-31,11.5473245,0.33530650325103445,0.14387127307146239,582.8207461976577,10.4368,10295.72992,0.018,0.0412,41.24044464285714,1.0713
ETP,"Energy Transfer Partners, L.P.",20221138420,Energy,Natural Gas Distribution,2016,2016-12-31,19.751425,-0.14840562136655966,0.037817830704859993,0.09408415326946412,1.7799,0.99656,0.034,0.0188,20.154515306122452,-0.1273
ETP,"Energy Transfer Partners, L.P.",20221138420,Energy,Natural Gas Distribution,2015,2015-12-31,22.652431,-0.16502169237376768,0.052253689668927,0.1582304316880776,0.7434,0.8953,0.01,0.0196,53.934359523809526,-0.4203
ETP,"Energy Transfer Partners, L.P.",20221138420,Energy,Natural Gas Distribution,2014,2014-12-31,26.436189,-0.07333080422446676,0.043575920934411504,0.2057843341255219,0.634,0.94802,0.006,0.0248,50.83882499999999,0.0871
ETP,"Energy Transfer Partners, L.P.",20221138420,Energy,Natural Gas Distribution,2013,2013-12-31,28.374776,0.3951707671630607,0.07462927143778207,0.2609592827942897,0.4034,1.04442,0.02,0.027,17.407838036809817,0.524
ETP,"Energy Transfer Partners, L.P.",20221138420,Energy,Natural Gas Distribution,2011,2011-12-31,8.758791,0.4326681045363453,0.26214405360134,0.2869355594781483,1.4221,1.13804,0.024,0.025599999999999998,6.84280546875,0.393
ETR,Entergy Corporation,15105067906.6,Public Utilities,Electric Utilities: Central,2016,2016-12-31,74.719002,0.05604673360064409,-0.07221378283005699,0.03373544805720129,1.89,1.53234,-0.056,0.028399999999999998,-22.919939263803684,-0.058
ETR,Entergy Corporation,15105067906.6,Public Utilities,Electric Utilities: Central,2015,2015-12-31,70.467781,0.09738791831688308,-0.019073780535824997,0.07822838724241733,1.4962,1.4308,-0.017,0.06319999999999999,-71.17957676767676,-0.0786
ETR,Entergy Corporation,15105067906.6,Public Utilities,Electric Utilities: Central,2014,2014-12-31,63.6273235,-0.0183736630065855,0.0939994853975304,0.11147306661119902,1.3906,1.4097,0.074,0.088,12.142618988549618,0.0969
ETR,Entergy Corporation,15105067906.6,Public Utilities,Electric Utilities: Central,2013,2013-12-31,64.69833,0.18651191614992224,0.07390651573543057,0.121258808585442,1.42,1.41056,0.061,0.0958,16.215120300751877,0.1057
ETR,Entergy Corporation,15105067906.6,Public Utilities,Electric Utilities: Central,2012,2012-12-31,52.607192999999995,0.016352811297116597,0.09205880251892745,0.13711961689580218,1.4649,1.43482,0.08,0.102,11.028761635220127,-0.0826
ETR,Entergy Corporation,15105067906.6,Public Utilities,Electric Utilities: Central,2011,2011-12-31,51.751274,0.03022816404481187,0.15025091309602323,0.1475746117223618,1.3823,1.42478,0.118,0.1054,6.818349670619236,-0.0225
EPD,Enterprise Products Partners L.P.,56382744462.99,Public Utilities,Natural Gas Distribution,2016,2016-12-31,26.019455,0.06247947929731815,0.11398829772758198,0.14934166145898312,1.0749,1.14746,0.109,0.0742,21.68287916666667,-0.1482
EPD,Enterprise Products Partners L.P.,56382744462.99,Public Utilities,Natural Gas Distribution,2015,2015-12-31,24.387665,-0.06448210601547971,0.12422703016984395,0.16033963319782948,1.1107,1.17236,0.093,0.0616,19.052863281249998,-0.4363
EPD,Enterprise Products Partners L.P.,56382744462.99,Public Utilities,Natural Gas Distribution,2014,2014-12-31,25.998935,-0.17989061859649252,0.15431374285840826,0.14113506344245613,1.1827,1.18872,0.058,0.045,17.21783774834437,0.0047
EPD,Enterprise Products Partners L.P.,56382744462.99,Public Utilities,Natural Gas Distribution,2013,2013-12-31,30.6758995,0.21689980109629708,0.17068249336172675,0.1313233179134231,1.1404,2.234,0.054,0.035,21.15579275862069,0.1208
EPD,Enterprise Products Partners L.P.,56382744462.99,Public Utilities,Natural Gas Distribution,2012,2012-12-31,24.012407500000002,0.1930132370109079,0.18349674317735465,0.10257313995706431,1.2286,2.38814,0.057,0.0252,17.151719642857145,-0.039
EPD,Enterprise Products Partners L.P.,56382744462.99,Public Utilities,Natural Gas Distribution,2011,2011-12-31,19.380995,0.2152040181631541,0.16897815642181385,0.08327857101462538,1.1994,2.36768,0.046,0.017,15.629834677419353,0.3134
EOG,"EOG Resources, Inc.",56983505116.5,Energy,Oil & Gas Production,2016,2016-12-31,94.389877,0.13247892038253203,-0.07843791056247501,-0.015596727763718761,0.4997,0.44124,-0.143,-0.0594,-47.67165505050505,-0.1264
EOG,"EOG Resources, Inc.",56983505116.5,Energy,Oil & Gas Production,2015,2015-12-31,81.885208,-0.033681901375887065,-0.34957141041494516,0.017354224120431812,0.5142,0.42056,-0.517,-0.009200000000000003,-9.877588419782873,-0.5144
EOG,"EOG Resources, Inc.",56983505116.5,Energy,Oil & Gas Production,2014,2014-12-31,84.7052805,-0.13524384114400043,0.16459977432990855,0.09040884588725623,0.3337,0.41981999999999997,0.162,0.0994,15.803223973880597,0.2449
EOG,"EOG Resources, Inc.",56983505116.5,Energy,Oil & Gas Production,2013,2013-12-31,96.161148,0.3041396510782089,0.1424986115668239,0.06842357203181638,0.3835,0.40904,0.152,0.0898,23.62681769041769,0.2401
EOG,"EOG Resources, Inc.",56983505116.5,Energy,Oil & Gas Production,2012,2012-12-31,66.8420105,0.20911893426664657,0.04292729626209393,0.09399051588962011,0.4751,0.37442,0.049,0.1278,62.469168691588784,0.1537
EOG,"EOG Resources, Inc.",56983505116.5,Energy,Oil & Gas Production,2011,2011-12-30,52.825468,0.07465860974482996,0.08631684885827785,0.1165897016505588,0.3963,0.31329999999999997,0.108,0.16920000000000002,25.396859615384614,0.66
EQT,EQT Corporation,14511444530,Energy,Oil & Gas Production,2016,2016-12-31,61.901569,-0.11433430709971165,-0.07729714667265955,0.03432090913331344,0.7735,0.67742,-0.282,0.050800000000000005,-22.841907380073803,-0.3126
EQT,EQT Corporation,14511444530,Energy,Oil & Gas Production,2015,2015-12-31,68.97364,-0.10254977118794938,0.01677323859922553,0.07647993193776463,0.6136,0.68246,0.036,0.1796,123.16721428571428,-0.0526
EQT,EQT Corporation,14511444530,Energy,Oil & Gas Production,2014,2014-12-31,76.046871,-0.25939398611153924,0.0844382764741758,0.08791726108085111,0.6508,0.69678,0.157,0.2056,29.822302352941175,0.3264
EQT,EQT Corporation,14511444530,Energy,Oil & Gas Production,2013,2013-12-31,95.77297200000001,0.15633552125750064,0.096801120653675,0.08562066216365828,0.6273,0.76064,0.21,0.1982,36.97798146718147,0.352
EQT,EQT Corporation,14511444530,Energy,Oil & Gas Production,2012,2012-12-31,80.75061,0.34414391420696383,0.05088905661215044,0.09119628240681267,0.7219,0.80584,0.133,0.1886,65.65090243902439,0.0403
EQT,EQT Corporation,14511444530,Energy,Oil & Gas Production,2011,2011-12-31,52.955944,0.029134387633614853,0.1334979673495964,0.12794139941421695,0.7987,0.98028,0.362,0.1998,16.497178816199376,-0.0368
EFX,"Equifax, Inc.",14350686225.76,Finance,Finance: Consumer Services,2016,2016-12-31,134.359116,0.10697971174505197,0.18357306493408945,0.16535824288264114,1.0036,0.74494,0.155,0.1502,32.77051609756098,0.1807
EFX,"Equifax, Inc.",14350686225.76,Finance,Finance: Consumer Services,2015,2015-12-31,119.981125,0.20196588421720502,0.1825646698434309,0.15600500207627438,0.5053,0.66326,0.161,0.1438,33.235768698060944,0.0933
EFX,"Equifax, Inc.",14350686225.76,Finance,Finance: Consumer Services,2014,2014-12-31,95.6913525,0.27242161719889985,0.16699240943593474,0.15102807378335975,0.6937,0.6804,0.151,0.1402,31.581304455445544,0.0575
EFX,"Equifax, Inc.",14350686225.76,Finance,Finance: Consumer Services,2013,2013-12-31,69.608559,0.17439733955705083,0.15290998391793803,0.14684518020494122,0.6268,0.6883199999999999,0.153,0.1372,24.002951379310346,0.1114
EFX,"Equifax, Inc.",14350686225.76,Finance,Finance: Consumer Services,2012,2012-12-31,57.427868000000004,0.25017524592763923,0.14075108628181254,0.1578358746740205,0.8953,0.74878,0.131,0.1366,25.298620264317183,0.095
EFX,"Equifax, Inc.",14350686225.76,Finance,Finance: Consumer Services,2011,2011-12-31,43.028328,0.241630258094156,0.13680686090225563,0.16866507422726346,0.5952,0.76802,0.123,0.13999999999999999,22.52792041884817,0.0181
EQR,Equity Residential,24129051048.76,Consumer Services,Real Estate Investment Trusts,2016,2016-12-31,65.330856,0.058984410061916105,0.4196040933503489,0.1706568540263162,0.8786,1.03246,1.768,0.712,5.56007285106383,-0.1163
EQR,Equity Residential,24129051048.76,Consumer Services,Real Estate Investment Trusts,2015,2015-12-31,61.487228,0.01723518093871456,0.0831030962808566,0.11826126504782423,1.0431,1.1997,0.314,0.4738,25.94397805907173,0.0498
EQR,Equity Residential,24129051048.76,Consumer Services,Real Estate Investment Trusts,2014,2014-12-31,60.4121935,0.20317321369898617,0.06088736837963145,0.11278404998159804,1.0459,1.38196,0.24,0.4432,34.71965143678161,0.0951
EQR,Equity Residential,24129051048.76,Consumer Services,Real Estate Investment Trusts,2013,2013-12-31,48.081334999999996,0.14514032316282388,0.17422461034104134,0.11496158594540469,1.0247,1.5449599999999999,0.765,0.4376,9.318088178294573,0.3664
EQR,Equity Residential,24129051048.76,Consumer Services,Real Estate Investment Trusts,2012,2012-12-31,41.113294499999995,-0.04038801852768094,0.11546510177970272,0.09673613043579074,1.17,1.76746,0.473,0.3262,15.059814835164833,0.1457
EQR,Equity Residential,24129051048.76,Consumer Services,Real Estate Investment Trusts,2011,2011-12-31,42.801182,0.07112877163065247,0.15762614845788908,0.11236644894007745,1.7148,1.90912,0.577,0.33599999999999997,14.362812751677852,-0.0893
ESS,"Essex Property Trust, Inc.",16495389473.91,Consumer Services,Real Estate Investment Trusts,2016,2016-12-31,253.050003,0.15343148010158295,0.06701664583931534,0.055685282520111096,0.8984,1.1602999999999999,0.318,0.2198,40.294586464968155,0.0834
ESS,"Essex Property Trust, Inc.",16495389473.91,Consumer Services,Real Estate Investment Trusts,2015,2015-12-31,214.261047,0.020487986787444422,0.03721223720220151,0.04883069991492128,0.8527,1.30908,0.19,0.1734,61.217442,0.2302
ESS,"Essex Property Trust, Inc.",16495389473.91,Consumer Services,Real Estate Investment Trusts,2014,2014-12-31,209.8386155,0.20754282473809021,0.020281695566353272,0.04763793724228747,0.8436,1.53138,0.12,0.1518,101.3713118357488,0.5902
ESS,"Essex Property Trust, Inc.",16495389473.91,Consumer Services,Real Estate Investment Trusts,2013,2013-12-31,166.11310600000002,0.18347613703641194,0.08292551438778872,0.05062900881142374,1.6096,1.71352,0.247,0.168,41.01558172839507,0.141
ESS,"Essex Property Trust, Inc.",16495389473.91,Consumer Services,Real Estate Investment Trusts,2012,2012-12-31,135.635315,0.055677041042002946,0.07099031960489663,0.04862687502543432,1.5972,1.80332,0.224,0.1446,39.65944883040935,0.1449
ESS,"Essex Property Trust, Inc.",16495389473.91,Consumer Services,Real Estate Investment Trusts,2011,2011-12-31,128.071533,0.13592353891789505,0.03274373281336629,0.0627971387902726,1.6423,1.90338,0.086,0.1548,103.2834943548387,0.1393
EL,"Estee Lauder Companies, Inc. (The)",47730895753.64,Consumer Non-Durables,Package Goods/Cosmetics,2017,2017-06-30,107.959999,0.20411163582911857,0.28489963503649635,0.3037160773171472,0.8148,0.52918,0.106,0.1032,31.75294088235294,0.0499
EL,"Estee Lauder Companies, Inc. (The)",47730895753.64,Consumer Non-Durables,Package Goods/Cosmetics,2016,2016-06-30,85.92410699999999,-0.001719773474049703,0.31215005599104145,0.30943920899563754,0.6277,0.46048,0.099,0.09960000000000001,28.546214950166114,0.0447
EL,"Estee Lauder Companies, Inc. (The)",47730895753.64,Consumer Non-Durables,Package Goods/Cosmetics,2015,2015-06-30,86.052505,0.15239969481422994,0.29891304347826086,0.30031413428484083,0.446,0.4276,0.101,0.0958,29.983451219512194,-0.0172
EL,"Estee Lauder Companies, Inc. (The)",47730895753.64,Consumer Non-Durables,Package Goods/Cosmetics,2014,2014-06-30,72.8998225,0.07815879112737205,0.3123557031310799,0.2896282203130646,0.3484,0.46449999999999997,0.11,0.0878,23.365327724358973,0.0773
EL,"Estee Lauder Companies, Inc. (The)",47730895753.64,Consumer Non-Durables,Package Goods/Cosmetics,2013,2013-06-30,67.197311,0.12522408820793435,0.3102619489488576,0.25379122602831206,0.409,0.56816,0.1,0.0718,25.550308365019013,0.0482
EL,"Estee Lauder Companies, Inc. (The)",47730895753.64,Consumer Non-Durables,Package Goods/Cosmetics,2012,2012-06-30,58.782589,0.1257225162369082,0.31351529342894774,0.24905797487875347,0.4713,0.6311599999999999,0.088,0.0638,26.719358636363634,0.1026
ES,Eversource Energy,20477160912.96,Public Utilities,Electric Utilities: Central,2016,2016-12-31,60.211544,0.11792123284531619,0.087969137396429,0.07873799373852598,1.0037,0.98772,0.123,0.1062,20.27324713804714,-0.0397
ES,Eversource Energy,20477160912.96,Public Utilities,Electric Utilities: Central,2015,2015-12-31,53.106518,0.12715170857181796,0.08485961699984013,0.0808165041290376,0.9849,1.05492,0.11,0.0992,19.172028158844764,0.0275
ES,Eversource Energy,20477160912.96,Public Utilities,Electric Utilities: Central,2014,2014-12-31,46.3539335,0.12038060373020973,0.08214505330609018,0.08420307375064612,0.9794,1.12808,0.106,0.093,17.89727162162162,0.0604
ES,Eversource Energy,20477160912.96,Public Utilities,Electric Utilities: Central,2013,2013-12-31,40.7693195,0.10377196754534994,0.08177752798514451,0.08622247224093642,0.9783,1.2174,0.108,0.084,16.373220682730924,0.1638
ES,Eversource Energy,20477160912.96,Public Utilities,Electric Utilities: Central,2012,2012-12-31,36.53026,0.12960531898760094,0.056938633005126096,0.08713855977733215,0.9923,1.38348,0.084,0.0714,19.226452631578947,0.4049
ES,Eversource Energy,20477160912.96,Public Utilities,Electric Utilities: Central,2011,2011-12-31,31.779007,0.1304842218638235,0.09836168934898708,0.09266894967912881,1.3397,1.50312,0.088,0.0628,14.314868018018016,-0.0883
EXC,Exelon Corporation,39145129750.02,Public Utilities,Power Generation,2016,2016-12-31,35.620193,0.08815547405933487,0.043890544567867784,0.06678192822666922,1.39,1.03768,0.036,0.058,28.95950650406504,0.065
EXC,Exelon Corporation,39145129750.02,Public Utilities,Power Generation,2015,2015-12-31,32.478699,0.08597681206380829,0.0879696041561664,0.09274834486054091,1.0204,0.94606,0.077,0.077,12.736744705882353,0.0736
EXC,Exelon Corporation,39145129750.02,Public Utilities,Power Generation,2014,2014-12-31,29.716442999999998,-0.014462060617416398,0.07178874734607218,0.11295678391131353,0.9782,0.93118,0.059,0.08900000000000001,15.722985714285715,0.1021
EXC,Exelon Corporation,39145129750.02,Public Utilities,Power Generation,2013,2013-12-31,30.103748500000002,0.14255910688331727,0.0756202709836354,0.14143131292311176,0.8851,0.93482,0.069,0.10840000000000001,14.97698930348259,0.0596
